time,weight,T0,T1,bin_71_122,bin_122_173,bin_173_224,bin_224_276,bin_276_327,bin_327_378,bin_378_429,bin_429_480,bin_480_532,bin_532_583
2020-09-28 17:00:00+00:00,54.65,23.0,32.03,143.17,35.17,41.08,36.92,25.33,34.83,28.83,35.33,25.75,9.25
2020-09-28 18:00:00+00:00,54.65,22.88,31.99,136.83,37.42,36.33,32.67,21.0,31.33,19.42,29.67,18.92,8.58
2020-09-28 19:00:00+00:00,54.64,22.5,31.88,135.75,40.58,37.25,34.58,25.25,27.83,22.25,30.0,20.5,7.83
2020-09-28 20:00:00+00:00,54.63,22.26,31.97,114.0,35.92,35.42,32.75,21.33,32.08,23.25,30.75,19.92,8.33
2020-09-28 21:00:00+00:00,54.62,22.12,31.93,112.5,30.92,38.83,31.17,22.83,33.58,24.67,31.83,22.83,9.42
2020-09-28 22:00:00+00:00,54.61,21.72,31.8,98.92,33.33,38.5,35.67,23.25,35.17,23.5,31.17,21.58,7.92
2020-09-28 23:00:00+00:00,54.61,21.52,31.88,81.64,31.0,33.09,27.73,19.45,26.55,21.18,25.36,19.45,6.64
2020-09-29 00:00:00+00:00,54.6,21.19,31.83,86.17,34.5,32.0,33.67,21.5,29.42,22.42,31.83,22.67,6.42
2020-09-29 01:00:00+00:00,54.6,21.17,31.78,81.25,30.75,31.0,27.42,17.5,28.75,19.92,29.33,21.92,7.25
2020-09-29 02:00:00+00:00,54.6,21.08,31.87,99.92,33.17,35.5,31.67,18.42,26.17,19.67,26.0,19.92,6.0
2020-09-29 03:00:00+00:00,54.59,20.98,32.08,96.92,27.83,37.83,27.75,22.17,28.83,22.75,27.08,19.58,7.08
2020-09-29 04:00:00+00:00,54.59,20.64,31.94,127.5,37.42,37.25,33.33,21.92,30.17,21.42,33.33,18.67,6.75
2020-09-29 05:00:00+00:00,54.59,20.6,31.74,168.33,39.58,33.83,32.5,22.42,35.75,24.25,36.42,21.58,7.92
2020-09-29 06:00:00+00:00,54.41,22.08,31.62,228.42,50.25,61.33,52.5,31.5,42.5,48.83,68.58,38.58,11.08
2020-09-29 07:00:00+00:00,54.42,26.8,31.9,196.17,54.42,62.0,77.42,36.25,51.08,50.75,67.5,56.58,14.25
2020-09-29 08:00:00+00:00,54.43,29.13,32.11,235.42,65.17,74.42,79.25,46.33,64.42,58.58,112.25,63.83,16.83
2020-09-29 09:00:00+00:00,54.37,29.95,31.84,186.64,60.45,95.18,83.18,40.18,85.91,74.18,95.73,58.82,15.09
2020-09-29 10:00:00+00:00,54.34,29.1,31.81,196.67,61.42,106.42,91.42,41.58,60.33,65.5,95.67,57.83,15.5
2020-09-29 11:00:00+00:00,54.33,28.18,31.95,219.25,67.83,109.67,69.92,40.42,77.67,63.83,80.33,59.83,16.17
2020-09-29 12:00:00+00:00,54.31,27.0,31.98,322.75,83.17,88.08,67.25,39.75,57.67,54.75,75.0,49.58,14.0
2020-09-29 13:00:00+00:00,54.32,27.0,31.86,172.75,55.83,95.75,58.75,35.75,52.5,62.92,67.75,46.08,12.0
2020-09-29 14:00:00+00:00,54.31,26.93,31.7,238.92,65.5,77.83,60.17,37.75,56.33,54.83,62.67,52.25,12.42
2020-09-29 15:00:00+00:00,54.28,27.09,31.89,222.58,72.08,89.83,80.08,47.58,57.92,61.92,89.92,64.33,18.42
2020-09-29 16:00:00+00:00,54.31,26.49,32.2,226.33,54.67,82.5,61.0,40.42,56.42,49.25,60.33,41.0,13.67
2020-09-29 17:00:00+00:00,54.34,25.43,32.24,223.75,50.75,60.0,49.0,33.67,45.17,35.58,44.75,31.33,10.67
2020-09-29 18:00:00+00:00,54.34,25.05,32.05,194.58,53.17,50.17,46.0,31.58,41.5,32.75,43.42,28.0,9.92
2020-09-29 19:00:00+00:00,54.34,25.11,32.08,181.5,50.25,46.08,47.33,30.08,43.67,30.58,40.75,29.17,11.33
2020-09-29 20:00:00+00:00,54.34,24.97,32.08,170.25,46.25,48.17,51.25,33.67,40.83,33.42,40.75,30.75,10.42
2020-09-29 21:00:00+00:00,54.33,24.84,32.11,174.75,46.83,48.33,42.67,30.58,38.33,30.42,34.08,27.67,9.17
2020-09-29 22:00:00+00:00,54.34,25.04,32.25,170.5,46.75,48.83,39.92,32.5,41.33,28.92,39.83,29.83,11.42
2020-09-29 23:00:00+00:00,54.33,24.3,32.18,137.45,44.45,43.82,46.36,26.73,35.55,27.55,38.91,27.45,9.91
2020-09-30 00:00:00+00:00,54.33,23.71,32.12,147.75,40.58,46.25,42.58,28.5,33.33,28.67,36.17,28.33,11.25
2020-09-30 01:00:00+00:00,54.33,23.7,32.1,126.92,44.0,43.25,42.58,30.42,39.25,25.58,37.08,29.75,9.83
2020-09-30 02:00:00+00:00,54.33,23.52,31.95,133.67,39.58,40.25,38.25,25.08,31.92,25.83,34.75,25.58,9.75
2020-09-30 03:00:00+00:00,54.33,24.15,31.98,133.33,42.92,46.67,35.0,28.58,34.75,26.58,37.92,26.67,7.58
2020-09-30 04:00:00+00:00,54.33,23.93,31.96,154.0,44.42,48.92,43.5,28.92,37.17,27.17,35.25,26.5,9.17
2020-09-30 05:00:00+00:00,54.37,24.03,31.74,224.08,47.5,48.42,46.58,30.08,33.75,28.58,35.67,28.25,8.58
2020-09-30 06:00:00+00:00,54.36,24.95,31.56,205.42,50.92,59.83,59.5,30.25,45.5,37.58,59.17,41.5,11.42
2020-09-30 07:00:00+00:00,54.39,25.7,31.67,205.83,52.67,65.5,58.08,34.92,47.0,37.33,49.0,31.42,11.42
2020-09-30 08:00:00+00:00,54.41,26.7,31.52,219.08,52.33,78.42,62.17,35.83,49.33,42.25,73.17,56.17,13.0
2020-09-30 09:00:00+00:00,54.39,26.96,31.61,245.58,64.0,95.92,75.33,42.33,49.83,62.08,109.67,49.67,14.08
2020-09-30 10:00:00+00:00,54.41,27.5,31.6,292.58,67.33,110.33,77.17,44.83,56.83,68.83,89.17,46.25,12.25
2020-09-30 11:00:00+00:00,54.39,28.53,31.55,256.92,64.25,87.83,82.0,41.92,52.17,56.67,76.92,50.0,11.83
2020-09-30 12:00:00+00:00,54.29,28.82,31.3,224.5,78.75,107.0,101.17,53.58,69.92,81.83,110.0,78.75,15.58
2020-09-30 13:00:00+00:00,54.29,27.26,31.41,215.64,65.91,89.73,67.36,36.73,59.0,53.91,77.18,49.91,12.09
2020-09-30 14:00:00+00:00,54.27,26.16,31.14,202.08,61.25,73.67,79.67,33.25,62.58,54.42,75.17,56.25,13.83
2020-09-30 15:00:00+00:00,54.25,25.79,31.12,281.42,61.17,87.58,69.17,41.5,53.83,50.08,77.25,50.58,13.42
2020-09-30 16:00:00+00:00,54.3,25.03,31.21,258.42,62.92,70.33,58.58,35.0,47.75,41.83,57.17,37.17,12.17
2020-09-30 17:00:00+00:00,54.31,24.85,31.03,249.58,66.92,65.17,52.92,37.83,48.25,39.5,45.33,35.5,11.92
2020-09-30 18:00:00+00:00,54.33,24.92,31.28,280.75,54.58,58.33,52.25,38.67,47.17,36.83,48.75,32.67,10.08
2020-09-30 19:00:00+00:00,54.33,25.34,31.6,296.83,64.0,56.58,52.33,39.83,54.33,34.42,37.17,30.42,11.17
2020-09-30 20:00:00+00:00,54.32,25.38,31.4,220.75,50.17,49.17,44.92,35.92,43.58,32.0,40.42,29.42,10.17
2020-09-30 21:00:00+00:00,54.32,26.11,31.54,175.08,48.0,52.92,43.58,32.33,43.0,32.25,39.33,27.5,10.67
2020-09-30 22:00:00+00:00,54.31,26.1,31.52,184.27,48.0,46.73,43.27,29.82,43.36,32.18,39.45,26.18,10.0
2020-09-30 23:00:00+00:00,54.31,26.02,31.65,144.25,45.75,49.0,39.08,26.67,35.08,27.83,35.17,25.92,10.0
2020-10-01 00:00:00+00:00,54.31,25.7,31.74,146.67,41.58,37.25,40.42,25.5,33.33,25.33,38.92,23.08,8.83
2020-10-01 01:00:00+00:00,54.31,24.82,31.62,147.92,47.58,46.17,38.08,26.92,32.58,25.17,32.92,21.58,7.58
2020-10-01 02:00:00+00:00,54.3,24.72,31.47,142.42,41.92,44.17,36.58,25.25,35.92,25.08,35.0,23.25,8.75
2020-10-01 03:00:00+00:00,54.3,24.47,31.47,129.33,41.17,38.83,40.08,26.25,34.25,28.42,31.42,24.42,6.92
2020-10-01 04:00:00+00:00,54.3,24.25,31.42,175.42,43.83,46.58,38.67,24.83,37.17,28.08,33.25,25.17,10.17
2020-10-01 05:00:00+00:00,54.31,24.29,31.29,188.08,52.33,52.33,41.0,28.17,38.75,32.92,36.58,25.83,7.5
2020-10-01 06:00:00+00:00,54.33,24.55,31.33,185.92,47.67,48.5,40.42,27.67,38.33,27.5,36.75,25.25,8.58
2020-10-01 07:00:00+00:00,54.35,24.44,31.3,205.67,42.0,42.92,38.25,27.0,33.5,25.67,31.92,22.25,7.67
2020-10-01 08:00:00+00:00,54.38,24.07,31.12,162.75,38.5,40.17,39.08,26.67,31.0,25.5,33.08,22.25,7.33
2020-10-01 09:00:00+00:00,54.38,24.01,30.91,160.83,35.42,36.17,30.58,19.33,28.92,26.33,33.17,20.08,6.83
2020-10-01 10:00:00+00:00,54.42,23.36,30.81,132.75,35.25,33.5,30.83,24.0,32.08,28.58,32.17,22.42,8.17
2020-10-01 11:00:00+00:00,54.42,23.21,30.68,170.33,43.17,41.92,36.25,31.17,35.25,31.92,38.92,25.08,8.33
2020-10-01 12:00:00+00:00,54.37,23.81,30.63,192.83,54.83,70.17,67.92,33.67,46.17,53.83,82.67,55.5,14.75
2020-10-01 13:00:00+00:00,54.4,25.74,30.94,165.42,51.17,62.75,74.5,45.0,45.83,40.42,65.67,54.92,16.33
2020-10-01 14:00:00+00:00,54.4,26.93,30.97,197.75,63.83,82.5,77.5,41.92,55.25,50.17,100.67,63.75,12.92
2020-10-01 15:00:00+00:00,54.4,27.01,30.77,202.0,55.33,72.92,71.25,37.25,46.67,47.25,74.75,48.33,15.75
2020-10-01 16:00:00+00:00,54.4,25.5,30.54,229.75,61.5,73.67,55.17,32.92,46.83,43.0,54.17,41.5,15.5
2020-10-01 17:00:00+00:00,54.39,23.78,30.34,169.33,44.42,48.5,42.0,28.75,41.08,31.83,37.58,27.25,8.92
2020-10-01 18:00:00+00:00,54.39,22.77,30.29,142.42,39.17,45.42,39.0,26.75,35.92,29.33,34.92,24.33,9.17
2020-10-01 19:00:00+00:00,54.38,21.63,30.42,130.55,38.0,44.45,39.09,26.55,35.09,27.0,34.0,25.45,8.09
2020-10-01 20:00:00+00:00,54.38,20.13,30.53,131.75,37.75,45.83,40.83,26.0,31.92,26.33,35.42,29.67,9.17
2020-10-01 21:00:00+00:00,54.38,19.26,30.57,136.58,36.67,47.0,39.42,27.08,32.58,24.83,34.33,25.92,8.5
2020-10-01 22:00:00+00:00,54.38,19.01,30.7,125.08,36.33,44.33,35.0,26.33,29.67,27.92,31.67,21.67,7.92
2020-10-01 23:00:00+00:00,54.37,17.85,30.45,83.0,30.25,40.25,33.33,24.17,28.75,24.92,30.42,22.17,8.08
2020-10-02 00:00:00+00:00,54.38,17.49,30.47,71.33,27.17,25.58,34.5,20.17,28.0,22.42,31.08,23.33,6.5
2020-10-02 01:00:00+00:00,54.38,17.41,30.56,79.75,18.67,23.75,25.83,17.08,27.83,19.33,32.67,18.58,5.25
2020-10-02 02:00:00+00:00,54.38,17.38,30.49,95.33,23.33,24.58,31.17,21.17,23.83,17.67,31.58,18.17,5.67
2020-10-02 03:00:00+00:00,54.38,17.75,30.63,109.58,22.67,24.67,26.92,18.0,25.5,19.92,30.92,18.33,6.0
2020-10-02 04:00:00+00:00,54.38,18.73,30.04,138.58,30.75,34.5,30.0,20.08,29.33,23.67,29.92,19.58,5.67
2020-10-02 05:00:00+00:00,54.38,17.99,30.21,193.5,36.67,34.42,32.5,22.08,29.5,22.08,36.17,20.5,7.0
2020-10-02 06:00:00+00:00,54.38,18.43,29.99,271.67,35.5,29.25,29.83,20.83,30.08,21.42,36.5,19.42,7.25
2020-10-02 07:00:00+00:00,54.41,19.36,30.18,219.17,41.17,38.0,36.67,23.75,31.67,26.0,34.33,22.83,7.08
2020-10-02 08:00:00+00:00,54.43,19.1,29.96,217.92,39.42,37.42,38.92,23.25,30.75,24.17,36.75,24.42,8.17
2020-10-02 09:00:00+00:00,54.44,20.05,29.62,218.33,51.83,46.33,55.67,26.33,33.75,23.58,41.42,28.17,6.25
2020-10-02 10:00:00+00:00,54.42,20.06,29.76,191.67,40.0,44.25,38.5,27.08,29.67,25.67,32.58,20.08,6.92
2020-10-02 11:00:00+00:00,54.43,19.66,29.62,212.17,42.92,42.58,38.42,25.58,30.25,33.0,44.33,28.33,8.42
2020-10-02 12:00:00+00:00,54.38,21.88,29.38,216.92,46.83,74.0,74.17,37.75,43.83,65.25,112.83,48.25,13.83
2020-10-02 13:00:00+00:00,54.41,24.77,29.5,234.83,52.75,68.5,76.33,42.17,51.58,49.83,84.58,62.25,13.08
2020-10-02 14:00:00+00:00,54.41,26.43,29.48,249.18,55.55,66.27,82.82,43.45,51.55,47.55,72.45,70.0,16.18
2020-10-02 15:00:00+00:00,54.41,25.83,29.32,222.17,50.67,66.58,66.92,41.0,50.92,38.42,54.58,33.33,10.42
2020-10-02 16:00:00+00:00,54.42,25.12,29.29,240.83,54.58,62.33,55.42,31.25,48.33,31.5,37.5,34.58,10.5
2020-10-02 17:00:00+00:00,54.42,24.27,29.07,206.33,44.0,47.25,46.25,25.25,38.58,30.0,41.33,27.5,8.92
2020-10-02 18:00:00+00:00,54.42,23.17,29.08,165.67,43.0,48.0,43.42,27.75,35.67,27.25,35.33,22.75,9.0
2020-10-02 19:00:00+00:00,54.42,21.89,29.39,139.08,35.75,46.08,37.42,27.33,32.58,23.0,28.08,22.17,7.25
2020-10-02 20:00:00+00:00,54.42,21.28,29.25,162.17,39.33,41.67,38.0,23.25,34.5,26.08,34.25,23.25,7.75
2020-10-02 21:00:00+00:00,54.42,20.84,29.38,146.0,36.67,39.33,37.08,22.83,32.0,24.75,32.0,22.67,7.58
2020-10-02 22:00:00+00:00,54.41,21.24,29.16,139.08,39.25,45.17,38.0,24.17,34.58,24.83,33.5,24.33,8.75
2020-10-02 23:00:00+00:00,54.41,21.25,29.29,144.42,44.5,36.33,38.17,24.0,32.08,22.5,33.42,22.42,7.5
2020-10-03 00:00:00+00:00,54.4,21.5,29.44,134.0,39.0,38.17,38.5,26.5,34.17,25.67,33.92,25.0,9.42
2020-10-03 01:00:00+00:00,54.4,20.77,29.62,130.75,40.17,41.25,40.33,26.5,37.5,27.0,38.67,26.75,9.67
2020-10-03 02:00:00+00:00,54.41,20.92,29.58,126.5,36.0,40.58,33.42,23.33,30.5,23.25,31.83,21.58,7.67
2020-10-03 03:00:00+00:00,54.41,20.94,29.6,129.33,38.25,38.0,36.92,24.17,31.67,26.33,30.25,24.25,8.92
2020-10-03 04:00:00+00:00,54.48,20.41,29.7,158.25,35.67,36.92,33.0,20.42,35.67,23.33,33.58,24.5,7.0
2020-10-03 05:00:00+00:00,54.48,20.95,29.69,169.17,36.42,37.58,34.0,24.33,33.33,25.67,39.0,22.08,8.17
2020-10-03 06:00:00+00:00,54.48,21.06,29.63,187.42,37.08,45.83,39.33,22.33,31.92,22.42,42.42,23.33,8.08
2020-10-03 07:00:00+00:00,54.47,20.69,29.4,160.0,34.83,41.17,34.58,22.42,31.67,21.83,37.42,21.08,7.42
2020-10-03 08:00:00+00:00,54.46,20.76,29.51,159.5,51.67,53.42,39.0,37.42,34.25,31.75,37.5,26.83,8.67
2020-10-03 09:00:00+00:00,54.44,21.33,29.39,241.33,43.33,47.92,52.83,22.83,34.5,31.83,71.67,32.67,8.75
2020-10-03 10:00:00+00:00,54.43,22.84,29.36,157.0,48.08,61.67,54.42,33.0,39.33,44.5,72.5,38.08,11.0
2020-10-03 11:00:00+00:00,54.42,23.18,29.24,225.67,44.5,64.17,56.67,37.17,47.58,36.42,66.5,42.5,12.83
2020-10-03 12:00:00+00:00,54.42,24.25,29.58,166.92,46.08,66.08,55.08,32.08,40.17,45.0,72.67,37.42,12.5
2020-10-03 13:00:00+00:00,54.38,24.51,29.3,183.75,49.92,68.08,75.08,38.17,53.17,48.5,90.83,72.17,23.33
2020-10-03 14:00:00+00:00,54.34,25.81,29.29,163.0,58.25,76.08,82.42,50.92,61.75,52.92,91.25,56.75,16.25
2020-10-03 15:00:00+00:00,54.36,25.19,29.39,242.5,71.67,72.25,57.75,42.58,53.75,43.42,53.67,38.67,12.42
2020-10-03 16:00:00+00:00,54.34,24.17,29.17,195.92,46.75,72.83,58.25,31.67,46.67,47.17,58.92,39.17,11.67
2020-10-03 17:00:00+00:00,54.35,23.08,29.32,157.42,48.42,48.17,40.0,26.08,40.58,28.33,32.75,28.0,8.83
2020-10-03 18:00:00+00:00,54.35,21.66,29.5,173.67,42.0,51.42,44.75,25.17,40.17,28.83,38.33,31.42,10.08
2020-10-03 19:00:00+00:00,54.35,21.03,29.62,143.75,36.08,43.5,37.42,28.08,37.75,24.67,29.58,22.92,8.25
2020-10-03 20:00:00+00:00,54.35,20.12,29.61,111.25,42.33,44.08,39.08,27.75,37.33,25.58,37.83,25.67,7.92
2020-10-03 21:00:00+00:00,54.35,19.67,29.58,111.17,47.17,45.75,41.92,26.17,38.5,26.33,35.92,25.0,7.17
2020-10-03 22:00:00+00:00,54.34,19.47,29.57,97.08,30.58,38.58,37.42,24.42,32.75,26.42,37.83,22.75,7.42
2020-10-03 23:00:00+00:00,54.34,18.74,29.58,74.42,30.17,34.08,36.58,22.0,33.0,25.17,42.17,22.08,7.0
2020-10-04 00:00:00+00:00,54.35,18.51,29.74,72.08,28.08,41.08,37.25,23.92,33.0,24.42,33.33,18.25,7.0
2020-10-04 01:00:00+00:00,54.34,18.68,29.58,89.42,28.92,36.25,33.92,22.25,33.33,23.08,32.25,21.5,7.75
2020-10-04 02:00:00+00:00,54.34,18.14,29.62,65.25,24.42,30.67,31.58,20.5,28.83,19.25,33.92,19.92,6.58
2020-10-04 03:00:00+00:00,54.34,18.41,29.79,90.17,30.42,39.33,35.08,27.08,31.42,25.33,34.08,23.17,7.08
2020-10-04 04:00:00+00:00,54.33,18.21,29.91,113.42,27.75,35.75,31.83,20.5,35.58,23.92,33.42,20.5,6.25
2020-10-04 05:00:00+00:00,54.35,18.26,29.55,135.67,32.08,37.08,33.25,21.67,33.83,28.42,38.83,20.08,7.08
2020-10-04 06:00:00+00:00,54.35,18.54,29.65,136.75,32.5,37.67,38.17,23.42,30.5,26.25,33.42,22.0,6.5
2020-10-04 07:00:00+00:00,54.34,18.91,29.69,154.17,34.33,36.83,37.58,27.33,37.5,34.42,41.17,30.42,8.25
2020-10-04 08:00:00+00:00,54.35,19.2,29.28,188.17,39.92,38.83,37.92,25.42,36.83,25.33,31.42,20.5,7.33
2020-10-04 09:00:00+00:00,54.34,18.97,29.17,159.25,31.0,37.08,35.08,24.17,29.83,24.33,33.67,19.33,6.58
2020-10-04 10:00:00+00:00,54.31,19.29,29.4,164.17,42.17,46.25,61.92,28.17,34.92,35.0,59.42,37.42,11.92
2020-10-04 11:00:00+00:00,54.32,21.81,29.17,165.5,43.25,49.92,55.92,31.08,40.83,33.42,49.08,32.25,12.58
2020-10-04 12:00:00+00:00,54.28,22.32,29.62,171.3,57.2,56.7,73.9,36.4,43.2,44.4,71.8,46.2,11.7
2020-10-04 13:00:00+00:00,54.26,23.03,29.36,198.0,56.2,62.4,65.5,37.2,52.6,41.5,67.3,44.2,10.2
2020-10-04 14:00:00+00:00,54.28,22.92,29.21,177.64,50.0,50.45,53.18,31.45,43.09,40.0,47.0,35.36,11.45
2020-10-04 15:00:00+00:00,54.26,22.29,29.25,179.17,41.17,47.92,45.67,34.17,37.92,27.75,37.83,24.33,9.5
2020-10-04 16:00:00+00:00,54.25,22.29,28.75,163.58,53.25,49.33,54.17,33.67,42.0,31.17,37.25,27.33,9.92
2020-10-04 17:00:00+00:00,54.32,22.27,28.9,170.75,51.17,50.5,44.42,39.08,44.92,40.67,46.08,35.17,13.0
2020-10-04 18:00:00+00:00,54.34,21.02,28.8,124.08,40.92,44.58,47.33,32.0,41.92,28.58,37.75,27.25,8.17
2020-10-04 19:00:00+00:00,54.3,19.75,28.83,124.67,34.0,37.17,33.92,23.58,35.17,24.83,29.67,21.33,7.5
2020-10-04 20:00:00+00:00,54.29,18.35,29.1,107.17,28.0,42.67,36.42,23.0,30.17,26.67,33.83,20.58,6.58
2020-10-04 21:00:00+00:00,54.26,17.73,28.99,95.58,31.25,29.5,36.17,20.83,32.67,22.58,31.83,20.42,6.58
2020-10-04 22:00:00+00:00,54.26,17.96,28.92,112.0,30.92,35.08,33.92,21.92,30.58,25.75,31.33,24.08,6.67
2020-10-04 23:00:00+00:00,54.26,18.41,28.89,135.25,40.83,34.67,36.83,28.33,32.17,25.5,35.67,24.42,7.83
2020-10-05 00:00:00+00:00,54.27,17.63,28.63,125.5,31.0,29.67,33.33,21.58,29.08,24.0,28.5,19.17,5.58
2020-10-05 01:00:00+00:00,54.27,17.65,29.15,170.33,40.42,37.92,39.08,29.83,33.58,29.17,33.42,25.83,8.92
2020-10-05 02:00:00+00:00,54.35,17.4,29.01,132.75,34.67,37.67,36.67,28.0,38.25,26.75,35.83,25.5,9.83
2020-10-05 03:00:00+00:00,54.3,17.19,28.79,147.08,32.33,31.75,38.83,23.08,31.42,20.83,37.42,23.17,7.25
2020-10-05 04:00:00+00:00,54.33,17.96,29.08,123.83,29.67,30.83,36.92,22.42,27.75,21.92,33.08,19.25,6.5
2020-10-05 05:00:00+00:00,54.32,18.18,28.87,130.58,30.33,32.08,35.58,23.17,32.5,23.67,32.67,20.42,6.33
2020-10-05 06:00:00+00:00,54.31,18.5,28.65,187.25,35.75,32.83,36.5,23.92,30.92,21.75,33.83,20.33,8.0
2020-10-05 07:00:00+00:00,54.3,18.92,28.77,153.75,34.75,43.5,44.75,22.08,31.83,27.17,45.67,26.17,7.25
2020-10-05 08:00:00+00:00,54.29,19.83,28.7,159.25,34.92,45.67,45.0,25.08,35.42,30.83,34.33,26.67,8.42
2020-10-05 09:00:00+00:00,54.28,22.06,28.82,190.73,52.0,68.18,77.91,39.73,44.36,53.27,80.91,53.18,12.36
2020-10-05 10:00:00+00:00,54.26,25.92,28.74,195.08,59.0,84.83,105.58,51.42,63.08,57.0,110.25,75.92,19.25
2020-10-05 11:00:00+00:00,54.2,29.27,29.51,176.58,60.0,111.67,136.08,56.33,79.0,65.25,158.58,109.75,23.08
2020-10-05 12:00:00+00:00,54.26,28.94,29.76,194.92,61.92,71.33,81.25,38.58,55.75,54.5,71.17,62.17,21.92
2020-10-05 13:00:00+00:00,54.25,28.38,29.08,203.36,59.0,88.82,81.09,38.82,54.64,49.73,100.36,64.91,13.73
2020-10-05 14:00:00+00:00,54.19,27.45,28.83,188.83,54.92,77.42,85.67,36.75,54.42,44.17,81.58,65.5,15.33
2020-10-05 15:00:00+00:00,54.19,25.74,29.06,243.17,56.0,73.33,60.75,35.75,55.33,41.42,61.17,38.5,12.42
2020-10-05 16:00:00+00:00,54.21,24.57,29.54,247.58,63.67,62.42,51.58,31.83,48.08,32.42,38.17,30.42,10.58
2020-10-05 17:00:00+00:00,54.2,23.36,29.51,178.67,51.75,50.83,53.33,36.33,42.5,33.92,42.67,28.42,10.42
2020-10-05 18:00:00+00:00,54.2,22.81,29.27,181.17,49.83,45.33,45.58,28.67,36.83,28.5,36.58,25.33,9.92
2020-10-05 19:00:00+00:00,54.2,23.9,29.28,157.33,44.42,42.83,46.42,27.92,41.58,27.75,38.83,27.67,8.33
2020-10-05 20:00:00+00:00,54.2,23.61,29.32,143.42,39.33,48.92,43.83,31.17,40.33,28.75,39.67,28.25,7.83
2020-10-05 21:00:00+00:00,54.21,23.5,29.56,162.25,48.33,43.17,45.42,26.92,36.75,24.0,33.83,25.08,8.25
2020-10-05 22:00:00+00:00,54.21,23.53,29.72,137.5,43.75,49.33,41.33,29.5,38.67,30.83,38.33,28.83,10.25
2020-10-05 23:00:00+00:00,54.2,23.51,29.44,122.42,42.67,46.25,39.58,27.83,41.08,27.0,41.08,26.08,9.0
2020-10-06 00:00:00+00:00,54.21,22.78,29.69,110.0,43.17,36.08,40.0,25.67,35.25,25.25,30.75,24.5,7.17
2020-10-06 01:00:00+00:00,54.2,22.24,29.93,109.5,35.25,41.25,38.67,24.33,35.17,23.33,34.0,22.75,6.83
2020-10-06 02:00:00+00:00,54.2,22.39,29.96,109.42,37.42,41.0,36.33,23.33,36.67,27.75,34.42,27.33,9.08
2020-10-06 03:00:00+00:00,54.2,22.26,30.07,122.0,32.92,41.5,36.08,27.58,36.58,24.25,35.58,23.17,8.67
2020-10-06 04:00:00+00:00,54.2,21.9,29.89,167.0,38.75,37.25,38.92,25.42,36.33,23.08,30.58,25.58,8.5
2020-10-06 05:00:00+00:00,54.19,22.03,29.74,166.83,39.42,39.67,36.17,28.42,33.75,26.0,34.17,23.0,7.42
2020-10-06 06:00:00+00:00,54.19,21.16,29.73,210.33,36.58,45.25,40.33,24.5,33.0,26.67,34.33,23.83,8.33
2020-10-06 07:00:00+00:00,54.18,21.29,29.8,184.5,39.67,48.5,43.58,24.33,33.75,27.0,46.58,24.75,7.67
2020-10-06 08:00:00+00:00,54.15,24.77,29.94,199.67,50.83,69.92,74.08,40.92,52.58,54.75,86.83,51.33,12.5
2020-10-06 09:00:00+00:00,54.14,28.46,30.7,170.25,61.58,81.0,97.75,65.75,61.42,63.42,98.58,78.17,22.0
2020-10-06 10:00:00+00:00,54.22,29.33,30.62,161.58,68.5,105.58,135.83,65.58,95.17,87.92,127.5,109.33,29.5
2020-10-06 11:00:00+00:00,54.19,28.55,30.34,204.08,70.08,94.17,91.67,56.75,83.08,71.33,98.5,79.0,22.0
2020-10-06 12:00:00+00:00,54.2,28.15,30.13,211.17,68.92,87.75,78.0,53.75,58.83,53.83,80.17,62.75,17.25
2020-10-06 13:00:00+00:00,54.17,27.41,29.84,228.08,71.92,81.42,75.42,47.67,67.42,45.75,73.08,59.08,16.0
2020-10-06 14:00:00+00:00,54.15,26.49,29.79,262.17,77.5,85.67,75.25,49.58,58.17,48.42,68.0,53.0,14.17
2020-10-06 15:00:00+00:00,54.17,25.53,29.84,234.08,65.08,79.17,53.08,37.08,54.75,44.5,57.08,35.33,12.83
2020-10-06 16:00:00+00:00,54.15,24.93,29.61,203.58,60.5,66.0,52.25,35.33,50.33,37.92,44.25,33.5,13.25
2020-10-06 17:00:00+00:00,54.16,24.63,29.53,171.08,55.5,62.17,57.25,30.0,47.75,33.08,43.25,32.42,9.67
2020-10-06 18:00:00+00:00,54.15,23.83,29.63,180.67,44.5,47.83,48.83,29.75,41.0,34.0,37.33,28.33,9.25
2020-10-06 19:00:00+00:00,54.15,23.7,29.79,141.92,46.58,47.0,48.17,33.33,41.67,32.17,40.25,28.33,8.75
2020-10-06 20:00:00+00:00,54.14,24.36,29.76,147.08,51.0,52.33,48.0,33.08,40.83,31.5,44.0,31.5,9.75
2020-10-06 21:00:00+00:00,54.15,23.74,29.7,130.17,41.75,47.75,41.33,30.92,40.17,25.5,39.83,27.33,10.67
2020-10-06 22:00:00+00:00,54.17,23.65,29.78,171.42,43.25,48.33,39.42,32.25,38.75,30.5,40.42,28.58,9.67
2020-10-06 23:00:00+00:00,54.16,22.17,30.0,141.67,41.58,42.33,41.17,25.42,37.58,27.92,34.83,26.67,8.92
2020-10-07 00:00:00+00:00,54.16,22.35,30.22,119.42,41.0,41.67,39.83,28.75,32.17,25.75,35.33,24.25,8.5
2020-10-07 01:00:00+00:00,54.15,21.67,29.99,121.67,42.5,44.17,41.0,27.33,34.83,24.33,38.17,27.08,8.33
